time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-03-08T08:09:04.140Z,47.4795,-123.0128333,18.18,0.85,ml,6,219,0.1529,0.13,uw,uw61255366,2017-03-08T18:37:58.450Z,"14km WNW of Belfair, Washington",earthquake,1.06,1.23,0.033,3,reviewed,uw,uw
2017-03-08T07:49:05.138Z,36.8598,-117.9,4.8,0.8,ml,10,221.45,0.425,0.183,nn,nn00581390,2017-03-08T22:56:32.564Z,"31km NNE of Lone Pine, California",earthquake,,7.6,0.12,4,reviewed,nn,nn
2017-03-08T07:46:04.255Z,64.8385,-147.2376,0,1,ml,,,,0.46,ak,ak15451533,2017-03-08T07:56:46.757Z,"11km NNE of North Pole, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-03-08T07:42:15.134Z,64.8396,-147.2398,0.1,1.3,ml,,,,0.54,ak,ak15451530,2017-03-08T07:56:46.504Z,"11km NNE of North Pole, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-03-08T07:34:40.248Z,63.6217,-150.8405,4.5,2.7,ml,,,,0.9,ak,ak15451526,2017-03-08T08:11:44.220Z,"96km WSW of Healy, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-03-08T07:33:00.612Z,64.8909,-148.9817,20.3,1,ml,,,,0.49,ak,ak15451524,2017-03-08T07:36:20.182Z,"35km N of North Nenana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-03-08T07:30:43.160Z,-6.2976,147.5833,55.17,4.7,mb,,105,3.115,1.26,us,us100087nd,2017-03-08T07:47:29.238Z,"46km NW of Finschhafen, Papua New Guinea",earthquake,9.9,8,0.092,36,reviewed,us,us
2017-03-08T07:29:45.120Z,36.1,-89.7615,6.59,1.75,md,30,74,0.05215,0.08,nm,nm60179136,2017-03-08T13:36:18.930Z,"6km ENE of Steele, Missouri",earthquake,0.18,0.49,0.115,16,reviewed,nm,nm
2017-03-08T07:14:30.580Z,37.4725,-118.8581667,2.64,0.74,md,7,239,0.1196,0.03,nc,nc72771591,2017-03-08T18:32:01.401Z,"21km SSE of Mammoth Lakes, California",earthquake,1.06,31.61,0.212,6,reviewed,nc,nc
2017-03-08T07:03:57.400Z,33.8535,-117.8478333,3.11,1.44,ml,52,32,0.05465,0.23,ci,ci37821992,2017-03-08T16:58:23.873Z,"3km SE of Placentia, CA",earthquake,0.19,0.38,0.125,43,reviewed,ci,ci
2017-03-08T07:02:43.771Z,36.7003,-116.3157,7.8,-0.2,ml,10,147.43,0.058,0.1551,nn,nn00581388,2017-03-08T22:47:11.107Z,"45km ESE of Beatty, Nevada",earthquake,,1.8,0.49,4,reviewed,nn,nn
2017-03-08T07:02:00.890Z,49.0875,-112.8238333,22.03,1.96,ml,6,147,0.607,0.09,mb,mb80201744,2017-03-08T17:28:58.280Z,"36km S of Magrath, Canada",earthquake,1.4,1.88,0.25,4,reviewed,mb,mb
2017-03-08T06:48:47.180Z,33.5251667,-116.691,12.1,0.49,ml,22,51,0.03911,0.13,ci,ci37821984,2017-03-08T14:46:29.238Z,"4km SSW of Anza, CA",earthquake,0.24,0.42,0.226,11,reviewed,ci,ci
2017-03-08T06:12:14.000Z,37.6658333,-121.7708333,5.31,1.26,md,18,57,0.02871,0.12,nc,nc72771581,2017-03-09T02:05:03.850Z,"1km S of Livermore, California",earthquake,0.3,0.28,0.166,17,reviewed,nc,nc
2017-03-08T06:09:03.697Z,61.502,-150.4963,56.4,1.8,ml,,,,0.35,ak,ak15451520,2017-03-08T06:23:49.529Z,"28km W of Big Lake, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-03-08T06:05:47.225Z,61.4925,-141.5129,11.6,0.8,ml,,,,0.58,ak,ak15451517,2017-03-08T20:47:06.359Z,"155km E of Chitina, Alaska",earthquake,,4,,,reviewed,ak,ak
2017-03-08T06:05:36.514Z,63.4812,-145.1893,3.8,0.4,ml,,,,0.5,ak,ak15451518,2017-03-08T20:58:24.547Z,"43km S of Deltana, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2017-03-08T06:03:07.750Z,33.4973333,-116.792,4.83,0.86,ml,32,60,0.08183,0.14,ci,ci37821824,2017-03-08T21:09:15.550Z,"9km NE of Aguanga, CA",earthquake,0.17,1.13,0.13,25,reviewed,ci,ci
2017-03-08T06:02:16.118Z,64.8413,-147.2398,0,1.6,ml,,,,0.64,ak,ak15451513,2017-03-08T06:12:20.804Z,"11km NNE of North Pole, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-03-08T05:57:38.060Z,33.5011667,-116.7905,5.87,0.62,ml,25,60,0.07797,0.09,ci,ci37821704,2017-03-08T21:09:21.000Z,"10km NE of Aguanga, CA",earthquake,0.14,0.57,0.126,22,reviewed,ci,ci
2017-03-08T05:51:28.050Z,33.5005,-116.793,4.97,0.48,ml,25,61,0.07971,0.1,ci,ci37821696,2017-03-08T14:46:49.433Z,"9km NE of Aguanga, CA",earthquake,0.17,0.91,0.097,18,reviewed,ci,ci
2017-03-08T05:40:03.698Z,59.8991,-152.239,73.5,1.3,ml,,,,0.39,ak,ak15451507,2017-03-08T05:53:26.347Z,"26km WNW of Anchor Point, Alaska",earthquake,,1.4,,,automatic,ak,ak
2017-03-08T05:39:22.390Z,44.8451667,-111.525,13.25,1.21,ml,11,107,0.069,0.11,mb,mb80201684,2017-03-08T15:26:54.750Z,"39km WNW of West Yellowstone, Montana",earthquake,0.33,0.49,0.205,4,reviewed,mb,mb
2017-03-08T05:33:20.682Z,38.2453,-118.4711,6.5,0,ml,4,196.21,0.027,0.0292,nn,nn00581387,2017-03-08T22:34:26.575Z,"33km SSE of Hawthorne, Nevada",earthquake,,9.9,0,1,reviewed,nn,nn
2017-03-08T05:29:40.490Z,44.8411667,-111.518,14.33,1.12,ml,13,104,0.063,0.12,mb,mb80201719,2017-03-08T16:54:54.910Z,"38km WNW of West Yellowstone, Montana",earthquake,0.34,0.41,0.375,6,reviewed,mb,mb
2017-03-08T05:28:52.910Z,44.8321667,-111.5396667,11.81,1.35,ml,19,70,0.078,0.19,mb,mb80201679,2017-03-08T15:19:16.840Z,"39km WNW of West Yellowstone, Montana",earthquake,0.34,0.47,0.371,10,reviewed,mb,mb
2017-03-08T05:22:37.125Z,36.7571,-116.3381,5.2,0,ml,8,166.62,0.105,0.1317,nn,nn00581385,2017-03-08T22:28:14.609Z,"41km ESE of Beatty, Nevada",earthquake,,4,0,1,reviewed,nn,nn
2017-03-08T05:13:06.290Z,62.7691,-149.036,83.9,1.9,ml,,,,0.61,ak,ak15451383,2017-03-08T05:19:12.339Z,"69km S of Cantwell, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-03-08T05:05:14.418Z,59.3104,-151.3118,20.4,2,ml,,,,0.73,ak,ak15451380,2017-03-08T05:11:05.781Z,"39km SSE of Homer, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-03-08T05:03:31.630Z,39.707,-123.407,7.75,1.83,md,18,64,0.06945,0.04,nc,nc72771576,2017-03-09T05:40:03.263Z,"6km ENE of Laytonville, California",earthquake,0.19,0.45,0.082,17,reviewed,nc,nc
2017-03-08T04:55:13.780Z,46.4465,-116.867,5,1.74,ml,7,116,1.372,0.18,mb,mb80201739,2017-03-08T17:22:20.580Z,"6km NW of Lapwai, Idaho",earthquake,0.72,31.61,0.083,3,reviewed,mb,mb
2017-03-08T04:53:48.087Z,38.3536,-118.8637,14.7,0.7,ml,4,328.76,0.3,0.0414,nn,nn00581383,2017-03-08T22:12:39.958Z,"28km SW of Hawthorne, Nevada",earthquake,,45.7,0,1,reviewed,nn,nn
2017-03-08T04:50:45.756Z,39.2408,-120.0892,6.8,0.9,ml,9,213.47,0.066,0.187,nn,nn00581330,2017-03-08T17:02:54.250Z,"3km W of Tahoe Vista, California",earthquake,,1.6,0.57,5,reviewed,nn,nn
2017-03-08T04:38:09.880Z,38.8156662,-122.8183365,2.32,0.65,md,9,120,0.01006,0.01,nc,nc72771571,2017-03-08T04:54:02.804Z,"6km NW of The Geysers, California",earthquake,0.46,0.88,0.28,2,automatic,nc,nc
2017-03-08T04:30:42.519Z,62.6655,-149.2082,48.3,1.8,ml,,,,0.68,ak,ak15451260,2017-03-08T04:35:51.374Z,"60km NE of Talkeetna, Alaska",earthquake,,2.6,,,automatic,ak,ak
2017-03-08T04:14:08.840Z,19.2071667,-155.4756622,35.28,2.28,md,51,90,0.04654,0.14,hv,hv61633871,2017-03-08T04:17:25.700Z,"0km ENE of Pahala, Hawaii",earthquake,0.45,0.72,0.13,24,automatic,hv,hv
2017-03-08T04:03:25.600Z,44.8306667,-111.5455,13.13,1.31,ml,16,99,0.082,0.25,mb,mb80201674,2017-03-08T15:08:35.550Z,"39km WNW of West Yellowstone, Montana",earthquake,0.57,0.75,0.086,5,reviewed,mb,mb
2017-03-08T04:02:25.270Z,37.6148333,-122.4706667,8.06,0.43,md,9,130,0.02256,0.04,nc,nc72771566,2017-03-09T09:25:02.745Z,"1km E of Pacifica, California",earthquake,0.63,1.2,0.266,5,reviewed,nc,nc
2017-03-08T03:56:33.660Z,44.8235,-111.537,13.42,1.65,md,18,70,0.076,0.22,mb,mb80201669,2017-03-08T15:00:53.030Z,"38km WNW of West Yellowstone, Montana",earthquake,0.46,0.68,0.19,12,reviewed,mb,mb
2017-03-08T03:48:53.390Z,34.1166667,-116.9233333,7.5,0.97,ml,48,68,0.0253,0.15,ci,ci37821688,2017-03-08T16:23:23.244Z,"14km S of Big Bear Lake, CA",earthquake,0.17,0.37,0.132,24,reviewed,ci,ci
2017-03-08T03:41:34.240Z,38.7986667,-122.7385,1.01,0.52,md,16,76,0.01547,0.03,nc,nc72771556,2017-03-09T00:50:12.816Z,"2km SSW of Cobb, California",earthquake,0.17,0.43,0.126,3,reviewed,nc,nc
2017-03-08T03:39:45.730Z,15.9509,-93.4277,103.52,4.7,mb,,129,1.283,0.93,us,us100087m8,2017-03-08T03:54:46.040Z,"14km NE of Tres Picos, Mexico",earthquake,7.6,7.3,0.037,226,reviewed,us,us
2017-03-08T03:37:20.820Z,33.4738333,-116.4195,14.45,0.69,ml,27,122,0.1251,0.16,ci,ci37821672,2017-03-08T14:47:05.499Z,"23km SSW of La Quinta, CA",earthquake,0.35,0.53,0.081,17,reviewed,ci,ci
2017-03-08T03:31:43.980Z,33.472,-116.4273333,12.75,1.05,ml,40,111,0.05128,0.2,ci,ci37821664,2017-03-08T21:09:27.820Z,"24km SSW of La Quinta, CA",earthquake,0.28,0.52,0.138,26,reviewed,ci,ci
2017-03-08T03:25:53.600Z,33.6845,-116.7323333,15.55,0.52,ml,20,67,0.03061,0.09,ci,ci37821616,2017-03-08T14:47:25.622Z,"6km SSW of Idyllwild, CA",earthquake,0.26,0.37,0.224,14,reviewed,ci,ci
2017-03-08T03:24:51.080Z,33.6831667,-116.736,14.14,0.83,ml,32,64,0.03334,0.17,ci,ci37821608,2017-03-08T14:47:23.537Z,"6km SSW of Idyllwild, CA",earthquake,0.29,0.47,0.148,25,reviewed,ci,ci
2017-03-08T03:22:00.420Z,33.4675,-116.4393333,12.43,2.03,ml,90,24,0.0569,0.17,ci,ci37821600,2017-03-08T16:11:13.830Z,"24km ESE of Anza, CA",earthquake,0.11,0.28,0.147,88,reviewed,ci,ci
2017-03-08T03:09:11.500Z,19.3538333,-155.298,28.356,2.54,md,56,53,0.01831,0.12,hv,hv61633736,2017-03-08T20:47:11.740Z,"10km SW of Volcano, Hawaii",earthquake,0.38,0.47,0.161,25,reviewed,hv,hv
2017-03-08T02:58:09.840Z,37.4971667,-118.8721667,3.88,0.52,md,9,224,0.09881,0.05,nc,nc72771546,2017-03-08T03:20:51.478Z,"18km SSE of Mammoth Lakes, California",earthquake,0.97,3.65,0.181,9,reviewed,nc,nc
2017-03-08T02:52:59.750Z,19.2068329,-155.4786682,34.4,1.84,md,38,91,0.04557,0.18,hv,hv61633731,2017-03-08T02:56:07.880Z,"0km NE of Pahala, Hawaii",earthquake,0.58,0.84,0.17,7,automatic,hv,hv
2017-03-08T02:41:06.637Z,38.2512,-118.4784,6.7,-0.1,ml,5,177.49,0.021,0.0261,nn,nn00581365,2017-03-08T20:49:20.167Z,"32km SSE of Hawthorne, Nevada",earthquake,,3,0,1,reviewed,nn,nn
2017-03-08T02:39:24.170Z,19.2078342,-155.477005,35.73,2.29,md,55,88,0.04536,0.18,hv,hv61633721,2017-03-08T02:43:16.670Z,"0km NE of Pahala, Hawaii",earthquake,0.52,0.7,0.15,22,automatic,hv,hv
2017-03-08T02:35:34.540Z,33.9808333,-116.8096667,19.24,0.79,ml,36,65,0.0542,0.16,ci,ci37821592,2017-03-08T15:58:48.013Z,"7km NNW of Cabazon, CA",earthquake,0.25,0.52,0.139,16,reviewed,ci,ci
2017-03-08T02:34:09.980Z,38.8196678,-122.7991638,2.44,0.51,md,9,115,0.0093,0.02,nc,nc72771536,2017-03-08T02:49:01.519Z,"5km NW of The Geysers, California",earthquake,0.4,0.81,0.2,3,automatic,nc,nc
2017-03-08T02:16:43.290Z,34.0941667,-117.4438333,3.71,0.96,ml,37,61,0.006839,0.18,ci,ci37821584,2017-03-08T15:52:26.871Z,"1km ESE of Fontana, CA",earthquake,0.26,0.38,0.104,17,reviewed,ci,ci
2017-03-08T02:16:29.980Z,38.8084984,-122.7928314,3.54,0.62,md,9,103,0.002002,0.04,nc,nc72771531,2017-03-08T02:31:02.482Z,"4km NW of The Geysers, California",earthquake,0.58,0.76,0.25,3,automatic,nc,nc
2017-03-08T02:06:04.780Z,38.8251648,-122.8044968,2.45,0.88,md,14,82,0.004701,0.02,nc,nc72771526,2017-03-08T02:07:40.960Z,"6km NW of The Geysers, California",earthquake,0.33,0.53,0.01,4,automatic,nc,nc
2017-03-08T02:03:13.535Z,64.6374,-149.4527,17.9,0.3,ml,,,,0.56,ak,ak15451138,2017-03-08T19:56:50.506Z,"17km WNW of North Nenana, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2017-03-08T01:55:14.940Z,41.8968,142.3542,66.74,4.3,mb,,110,0.61,0.66,us,us100087lt,2017-03-08T04:32:41.040Z,"48km S of Shizunai, Japan",earthquake,5.9,7.8,0.103,27,reviewed,us,us
2017-03-08T01:54:42.180Z,46.4481667,-116.8641667,5,1.84,ml,8,116,1.144,0.23,mb,mb80201729,2017-03-08T17:14:15.610Z,"6km NW of Lapwai, Idaho",earthquake,0.81,31.61,0.155,3,reviewed,mb,mb
2017-03-08T01:53:16.470Z,33.4958333,-116.7941667,5.05,0.4,ml,18,107,0.08409,0.12,ci,ci37821576,2017-03-08T14:47:56.366Z,"9km NE of Aguanga, CA",earthquake,0.28,1.11,0.088,13,reviewed,ci,ci
2017-03-08T01:48:43.010Z,19.5105,-155.759,13.248,1.17,md,12,125,0.05342,0.12,hv,hv61633716,2017-03-09T02:44:37.130Z,"12km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.66,0.56,0.062,3,reviewed,hv,hv
2017-03-08T01:46:01.390Z,32.593,-115.7016667,6.74,2.13,ml,31,124,0.05992,0.23,ci,ci37821560,2017-03-08T15:44:00.590Z,"11km W of Progreso, B.C., MX",earthquake,0.34,0.71,0.184,63,reviewed,ci,ci
2017-03-08T01:45:14.010Z,19.3508333,-155.3096667,3.496,2.45,ml,46,40,0.01712,0.09,hv,hv61633711,2017-03-08T21:09:59.700Z,"11km SW of Volcano, Hawaii",earthquake,0.21,0.4,0.151,23,reviewed,hv,hv
2017-03-08T01:42:25.500Z,46.4495,-116.858,5,1.57,ml,6,116,1.365,0.18,mb,mb80201724,2017-03-08T17:08:35.680Z,"6km NW of Lapwai, Idaho",earthquake,0.81,31.61,0.113,3,reviewed,mb,mb
2017-03-08T01:38:45.090Z,2.2976,128.6049,65.72,5.6,mb,,51,1.956,0.98,us,us100087lk,2017-03-08T03:41:49.395Z,"91km NE of Tobelo, Indonesia",earthquake,7.4,6.6,0.044,178,reviewed,us,us
2017-03-08T01:33:10.600Z,47.2777,153.8239,23.04,4.4,mb,,178,6.344,0.67,us,us100087ln,2017-03-08T02:04:27.040Z,"Kuril Islands",earthquake,12.4,7.9,0.079,46,reviewed,us,us
2017-03-08T01:32:54.770Z,34.0953333,-117.441,3.82,1.25,ml,50,39,0.004617,0.16,ci,ci37821544,2017-03-08T15:37:55.540Z,"2km E of Fontana, CA",earthquake,0.17,0.34,0.205,38,reviewed,ci,ci
2017-03-08T01:19:15.650Z,36.3973333,-117.8695,1.92,0.78,ml,17,87,0.1619,0.17,ci,ci37821536,2017-03-08T20:46:08.952Z,"18km NE of Olancha, CA",earthquake,0.31,1.15,0.112,5,reviewed,ci,ci
2017-03-08T01:17:17.229Z,36.6964,-116.3212,8.5,0.1,ml,5,179.44,0.053,0.0237,nn,nn00581362,2017-03-08T20:39:52.931Z,"45km ESE of Beatty, Nevada",earthquake,,2.7,0.06,2,reviewed,nn,nn
2017-03-08T01:02:38.692Z,37.1211,-117.8955,0,0.4,ml,4,244.83,0.228,0.0572,nn,nn00581353,2017-03-08T19:59:29.407Z,"35km E of Big Pine, California",earthquake,,0,0.09,3,reviewed,nn,nn
2017-03-08T00:44:35.620Z,39.4141667,-111.9061667,12.46,2.05,ml,18,81,0.1163,0.3,uu,uu60188722,2017-03-08T19:31:51.290Z,"28km WNW of Ephraim, Utah",earthquake,0.82,1,0.285,6,reviewed,uu,uu
2017-03-08T00:44:35.310Z,39.4105,-111.9048333,16.73,2.06,ml,17,57,0.1186,0.25,uu,uu60188727,2017-03-08T20:20:43.980Z,"27km NW of Manti, Utah",earthquake,0.62,1.01,0.258,6,reviewed,uu,uu
2017-03-08T00:41:02.960Z,32.3908333,-115.258,3.71,2.51,ml,20,118,0.04897,0.3,ci,ci37821528,2017-03-08T01:31:22.970Z,"7km WNW of Delta, B.C., MX",earthquake,0.51,0.84,0.157,67,reviewed,ci,ci
2017-03-08T00:40:36.340Z,44.6545,-110.746,5.38,0.27,md,6,122,0.07561,0.13,uu,uu60188717,2017-03-09T17:58:02.090Z,"22km NNE of Old Faithful Geyser, Wyoming",earthquake,0.72,2.29,0.361,4,reviewed,uu,uu
2017-03-08T00:38:23.950Z,41.555,-112.2108333,2.85,0.99,md,12,83,0.04581,0.1,uu,uu60188712,2017-03-08T19:55:59.100Z,"14km SW of Honeyville, Utah",earthquake,0.44,1.12,0.153,8,reviewed,uu,uu
2017-03-08T00:22:50.890Z,35.0336667,-117.6855,-0.82,1.66,ml,36,57,0.09944,0.18,ci,ci37821520,2017-03-08T01:21:26.846Z,"5km NW of Boron, CA",quarry blast,0.37,31.61,0.185,47,reviewed,ci,ci
2017-03-08T00:21:24.452Z,38.3436,-118.97,14.9,1.3,ml,7,189.92,0.318,0.134,nn,nn00581350,2017-03-08T19:50:14.119Z,"24km ENE of Bridgeport, California",earthquake,,11.6,0.11,2,reviewed,nn,nn
2017-03-08T00:20:59.710Z,33.4128333,-116.4303333,10.19,0.6,ml,27,102,0.1009,0.22,ci,ci37821512,2017-03-08T01:17:15.466Z,"18km NNW of Borrego Springs, CA",earthquake,0.36,0.68,0.123,15,reviewed,ci,ci
2017-03-08T00:20:01.243Z,38.3663,-118.9549,3.3,1.1,ml,8,184.67,0.333,0.2173,nn,nn00581336,2017-03-08T17:49:00.551Z,"27km ENE of Bridgeport, California",earthquake,,6.9,0,1,reviewed,nn,nn
2017-03-08T00:15:32.425Z,38.379,-118.9325,6.6,1.8,ml,20,64.82,0.153,0.1787,nn,nn00581290,2017-03-08T01:03:25.515Z,"29km ENE of Bridgeport, California",earthquake,,2.9,0.31,10,reviewed,nn,nn
2017-03-08T00:11:28.012Z,38.3665,-118.9497,4.3,1.5,ml,12,140.11,0.331,0.2159,nn,nn00581289,2017-03-08T00:47:59.480Z,"27km ENE of Bridgeport, California",earthquake,,4.4,0,1,reviewed,nn,nn
2017-03-08T00:08:35.782Z,38.3791,-118.9422,7,2.3,ml,19,63.77,0.159,0.1641,nn,nn00581288,2017-03-10T01:19:55.458Z,"28km ENE of Bridgeport, California",earthquake,,1.3,0.37,8,reviewed,nn,nn
2017-03-08T00:03:39.490Z,45.3691667,-112.6018333,8.04,0.46,ml,6,162,0.008,0.04,mb,mb80201664,2017-03-08T00:56:53.000Z,"17km N of Dillon, Montana",earthquake,1,0.68,0.329,2,reviewed,mb,mb
2017-03-08T00:02:15.084Z,38.121,-118.1901,0,0.6,ml,4,281.4,0.28,0.1944,nn,nn00581334,2017-03-08T17:33:35.346Z,"58km SE of Hawthorne, Nevada",earthquake,,0,0,1,reviewed,nn,nn
2017-03-07T23:57:39.297Z,61.5129,-140.9509,6.1,0.8,ml,,,,0.65,ak,ak15450912,2017-03-08T19:51:36.431Z,"180km NNE of Cape Yakataga, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2017-03-07T23:46:28.048Z,38.4047,-118.2738,15,0.5,ml,4,156.7,0.035,0.1041,nn,nn00581284,2017-03-08T00:14:07.985Z,"33km ESE of Hawthorne, Nevada",earthquake,,7.3,0,1,reviewed,nn,nn
2017-03-07T23:38:40.900Z,34.0901667,-117.4411667,3.76,1.07,ml,34,65,0.00959,0.17,ci,ci37821496,2017-03-07T23:53:04.439Z,"2km ESE of Fontana, CA",earthquake,0.25,0.44,0.134,22,reviewed,ci,ci
2017-03-07T23:38:23.890Z,-15.038,168.0581,12.51,5.6,mww,,102,5.76,1.02,us,us100087kn,2017-03-08T16:26:34.040Z,"108km E of Port-Olry, Vanuatu",earthquake,8.8,4.2,,,reviewed,us,us
2017-03-07T23:37:49.096Z,38.3855,-118.9124,6.9,1.5,ml,14,139.89,0.136,0.1609,nn,nn00581280,2017-03-08T00:04:55.802Z,"29km WSW of Hawthorne, Nevada",earthquake,,3.2,0.22,2,reviewed,nn,nn
2017-03-07T23:09:50.280Z,38.8201675,-122.7993317,2.44,0.63,md,10,112,0.008989,0.03,nc,nc72771491,2017-03-07T23:33:03.067Z,"6km W of Cobb, California",earthquake,0.47,0.88,0.24,3,automatic,nc,nc
2017-03-07T22:48:10.520Z,33.0548333,-114.9685,-0.12,1.71,ml,16,92,0.08278,0.21,ci,ci37821448,2017-03-07T23:41:48.044Z,"45km NNW of Los Algodones, B.C., MX",quarry blast,0.47,31.61,0.098,13,reviewed,ci,ci
2017-03-07T22:44:46.530Z,34.0915,-117.4411667,3.52,0.95,ml,29,80,0.008294,0.18,ci,ci37821440,2017-03-07T23:31:37.977Z,"2km ESE of Fontana, CA",earthquake,0.26,0.44,0.098,16,reviewed,ci,ci
2017-03-07T22:13:03.970Z,49.3255,-120.4761667,-0.51,1.9,ml,5,228,0.5567,0.1,uw,uw61255271,2017-03-08T19:09:08.010Z,"14km S of Princeton, Canada",explosion,1.5,31.61,0.041,5,reviewed,uw,uw
2017-03-07T22:11:33.400Z,38.6976,-118.4777,7.1,1.1,ml,10,95.45,0.284,0.0981,nn,nn00581255,2017-03-07T22:38:25.966Z,"23km NNE of Hawthorne, Nevada",earthquake,,2.6,0,1,reviewed,nn,nn
2017-03-07T22:10:51.930Z,24.2928,122.1634,54.59,4.9,mb,,72,0.532,0.89,us,us100087k6,2017-03-09T02:27:33.576Z,"46km SE of Su'ao, Taiwan",earthquake,3.2,5.4,0.053,112,reviewed,us,us
2017-03-07T22:09:58.720Z,38.7926667,-122.8,3.45,1.16,md,37,85,0.009456,0.07,nc,nc72771456,2017-03-09T03:28:03.005Z,"4km WNW of The Geysers, California",earthquake,0.24,0.38,0.15,11,reviewed,nc,nc
2017-03-07T22:05:08.864Z,38.0387,-118.7576,2.6,1,ml,12,111.83,0.031,0.0929,nn,nn00581253,2017-03-07T22:29:01.691Z,"47km NNE of Mammoth Lakes, California",earthquake,,3.5,0.34,2,reviewed,nn,nn
2017-03-07T22:02:48.830Z,34.6126667,-117.1366667,-1.45,1.34,ml,27,99,0.1674,0.24,ci,ci37821416,2017-03-08T00:19:22.654Z,"13km NNE of Apple Valley, CA",quarry blast,0.57,31.61,0.139,26,reviewed,ci,ci
2017-03-07T21:49:54.147Z,36.631,-116.9366,4.6,0.1,ml,9,187.23,0.099,0.2006,nn,nn00581264,2017-03-07T22:53:54.887Z,"34km SSW of Beatty, Nevada",earthquake,,4.5,0.36,3,reviewed,nn,nn
2017-03-07T21:35:00.700Z,52.2898,-170.5528,50.1,4.4,mb,,176,0.668,1.08,us,us100087jw,2017-03-08T00:10:35.148Z,"39km SSE of Yunaska Island, Alaska",earthquake,7.1,8.2,0.064,70,reviewed,us,us
2017-03-07T21:10:31.900Z,-6.5277,130.5718,97.73,4.3,mb,,76,1.615,1.46,us,us100087jt,2017-03-07T22:22:03.040Z,"177km NNW of Saumlaki, Indonesia",earthquake,7.9,7.4,0.116,21,reviewed,us,us
2017-03-07T21:08:36.430Z,32.56,-115.2888333,2.92,1.5,ml,12,131,0.1408,0.22,ci,ci37821368,2017-03-07T22:33:45.747Z,"6km E of Puebla, B.C., MX",earthquake,0.51,1.09,0.19,11,reviewed,ci,ci
2017-03-07T21:01:41.160Z,37.664,-118.8938333,1.97,0.21,md,7,205,0.01314,0.02,nc,nc72771446,2017-03-07T21:40:01.790Z,"7km ENE of Mammoth Lakes, California",earthquake,0.55,0.65,0.213,7,reviewed,nc,nc
2017-03-07T20:58:47.650Z,35.6191667,-118.0371667,8.41,0.93,ml,22,82,0.1177,0.12,ci,ci37821352,2017-03-07T22:33:39.563Z,"20km W of Inyokern, CA",earthquake,0.19,0.69,0.077,13,reviewed,ci,ci
2017-03-07T20:51:27.400Z,36.4227,-96.9155,5.513,3,ml,,32,,0.25,us,us100087jn,2017-03-08T18:24:30.040Z,"13km NW of Pawnee, Oklahoma",earthquake,0.9,0.9,,,reviewed,tul,tul
2017-03-07T20:29:35.780Z,40.39,-124.2656667,28.69,2.04,md,14,136,0.06943,0.12,nc,nc72771441,2017-03-08T02:43:02.508Z,"18km SW of Rio Dell, California",earthquake,0.51,0.64,0.082,8,reviewed,nc,nc
2017-03-07T20:29:13.110Z,36.892,-120.9981667,5.3,1.35,md,23,173,0.1452,0.08,nc,nc72771436,2017-03-08T01:00:03.272Z,"22km SW of Los Banos, California",earthquake,0.39,2.33,0.039,13,reviewed,nc,nc
2017-03-07T19:53:37.320Z,35.0463333,-118.3196667,-0.84,1.48,ml,37,40,0.05844,0.14,ci,ci37821304,2017-03-07T21:12:53.760Z,"13km W of Mojave, CA",quarry blast,0.23,31.61,0.186,21,reviewed,ci,ci
2017-03-07T19:51:54.360Z,39.8617,143.0811,24.68,4.7,mb,,136,1.798,0.67,us,us100087jh,2017-03-08T18:15:23.040Z,"99km ENE of Miyako, Japan",earthquake,6.8,5.6,0.052,111,reviewed,us,us
2017-03-07T19:43:22.890Z,33.987,-116.9476667,19.33,1,ml,32,88,0.06219,0.14,ci,ci37821280,2017-03-07T22:33:47.090Z,"7km NNE of Beaumont, CA",earthquake,0.18,0.47,0.092,21,reviewed,ci,ci
2017-03-07T19:26:59.360Z,33.4838333,-116.381,13.45,0.81,ml,25,151,0.05433,0.16,ci,ci37821272,2017-03-07T22:33:32.384Z,"21km SSW of La Quinta, CA",earthquake,0.35,0.59,0.096,12,reviewed,ci,ci
2017-03-07T19:07:12.470Z,33.5173333,-116.4996667,13.65,0.59,ml,22,114,0.04785,0.13,ci,ci37821256,2017-03-07T22:33:41.322Z,"17km ESE of Anza, CA",earthquake,0.32,0.49,0.149,9,reviewed,ci,ci
2017-03-07T19:03:39.259Z,38.3943,-118.8893,9.6,1,ml,8,169.73,0.334,0.167,nn,nn00581227,2017-03-07T20:50:21.101Z,"27km WSW of Hawthorne, Nevada",earthquake,,4.7,0.26,2,reviewed,nn,nn
